replica,tamanho,algoritmo,localidad,tiempo
62,4,8_1,si,7.038553476333618
62,4,8_2,si,7.867291212081909
62,4,16_2,si,7.819549798965454
62,4,8_1,no,7.05504035949707
62,4,8_2,no,7.8709306716918945
62,4,16_2,no,7.906513690948486
63,1,8_1,si,0.42833542823791504
63,1,8_2,si,0.472109317779541
63,1,16_2,si,0.4725642204284668
63,1,8_1,no,0.4170377254486084
63,1,8_2,no,0.4684016704559326
63,1,16_2,no,0.46976470947265625
63,2,8_1,si,1.739001750946045
63,2,8_2,si,1.9672255516052246
63,2,16_2,si,1.9941105842590332
63,2,8_1,no,1.7586452960968018
63,2,8_2,no,1.9544711112976074
63,2,16_2,no,1.987504243850708
63,3,8_1,si,3.95229172706604
63,3,8_2,si,4.390817403793335
63,3,16_2,si,4.474305629730225
63,3,8_1,no,3.958979606628418
63,3,8_2,no,4.366925239562988
63,3,16_2,no,4.405550479888916
63,4,8_1,si,6.996682405471802
63,4,8_2,si,7.874440431594849
63,4,16_2,si,7.951995372772217
63,4,8_1,no,6.989934682846069
63,4,8_2,no,7.905803680419922
63,4,16_2,no,7.999532699584961
64,1,8_1,si,0.41839098930358887
64,1,8_2,si,0.46387600898742676
64,1,16_2,si,0.46747827529907227
64,1,8_1,no,0.41880178451538086
64,1,8_2,no,0.4640939235687256
64,1,16_2,no,0.4705963134765625
64,2,8_1,si,1.7000000476837158
64,2,8_2,si,1.9195761680603027
64,2,16_2,si,1.9517512321472168
64,2,8_1,no,1.738769769668579
64,2,8_2,no,1.9209370613098145
64,2,16_2,no,1.9509131908416748
64,3,8_1,si,3.896418809890747
64,3,8_2,si,4.372148752212524
64,3,16_2,si,4.3884124755859375
64,3,8_1,no,3.9259860515594482
64,3,8_2,no,4.437192440032959
64,3,16_2,no,4.444643259048462
64,4,8_1,si,6.981529951095581
64,4,8_2,si,7.75631046295166
64,4,16_2,si,7.819967031478882
64,4,8_1,no,7.011680841445923
64,4,8_2,no,7.9446117877960205
64,4,16_2,no,7.952282428741455
65,1,8_1,si,0.42452573776245117
65,1,8_2,si,0.4649999141693115
65,1,16_2,si,0.47037339210510254
65,1,8_1,no,0.4196009635925293
65,1,8_2,no,0.4681854248046875
65,1,16_2,no,0.4802510738372803
65,2,8_1,si,1.74934983253479
65,2,8_2,si,1.9312591552734375
65,2,16_2,si,1.9608800411224365
65,2,8_1,no,1.7747604846954346
65,2,8_2,no,1.952636957168579
65,2,16_2,no,1.9661014080047607
65,3,8_1,si,3.9620201587677
65,3,8_2,si,4.445298671722412
65,3,16_2,si,4.442154169082642
65,3,8_1,no,3.9208083152770996
65,3,8_2,no,4.417109251022339
65,3,16_2,no,4.433912992477417
65,4,8_1,si,6.948362588882446
65,4,8_2,si,7.846067667007446
65,4,16_2,si,7.850233554840088
65,4,8_1,no,7.010341167449951
65,4,8_2,no,7.846678972244263
65,4,16_2,no,7.925212621688843
66,1,8_1,si,0.41302919387817383
66,1,8_2,si,0.4627494812011719
66,1,16_2,si,0.4659264087677002
66,1,8_1,no,0.4205338954925537
66,1,8_2,no,0.47498273849487305
66,1,16_2,no,0.47798943519592285
66,2,8_1,si,1.7091257572174072
66,2,8_2,si,1.933797836303711
66,2,16_2,si,1.967184066772461
66,2,8_1,no,1.740182638168335
66,2,8_2,no,1.9689102172851562
66,2,16_2,no,1.937086582183838
66,3,8_1,si,3.9162209033966064
66,3,8_2,si,4.382238149642944
66,3,16_2,si,4.375763654708862
66,3,8_1,no,3.912254810333252
66,3,8_2,no,4.372926712036133
66,3,16_2,no,4.402683734893799
66,4,8_1,si,6.966586589813232
66,4,8_2,si,7.765894889831543
66,4,16_2,si,7.788248538970947
66,4,8_1,no,6.934681177139282
66,4,8_2,no,7.722902297973633
66,4,16_2,no,7.767702579498291
67,1,8_1,si,0.41315793991088867
67,1,8_2,si,0.4633924961090088
67,1,16_2,si,0.4617269039154053
67,1,8_1,no,0.40816664695739746
67,1,8_2,no,0.4573018550872803
67,1,16_2,no,0.4608156681060791
67,2,8_1,si,1.698265552520752
67,2,8_2,si,1.8881962299346924
67,2,16_2,si,1.8891260623931885
67,2,8_1,no,1.7257678508758545
67,2,8_2,no,1.9333267211914062
67,2,16_2,no,1.9256794452667236
67,3,8_1,si,3.822077512741089
67,3,8_2,si,4.2855753898620605
67,3,16_2,si,4.336184501647949
67,3,8_1,no,3.8564159870147705
67,3,8_2,no,4.3148415088653564
67,3,16_2,no,4.359038352966309
67,4,8_1,si,6.863991975784302
67,4,8_2,si,7.708496332168579
67,4,16_2,si,7.8055739402771
67,4,8_1,no,6.9502599239349365
67,4,8_2,no,7.759589910507202
67,4,16_2,no,7.775418281555176
68,1,8_1,si,0.4095418453216553
68,1,8_2,si,0.45902061462402344
68,1,16_2,si,0.45879364013671875
68,1,8_1,no,0.40824127197265625
68,1,8_2,no,0.4560096263885498
68,1,16_2,no,0.46932005882263184
68,2,8_1,si,1.6850721836090088
68,2,8_2,si,1.8925304412841797
68,2,16_2,si,1.9005069732666016
68,2,8_1,no,1.7104766368865967
68,2,8_2,no,1.8902735710144043
68,2,16_2,no,1.9266810417175293
68,3,8_1,si,3.861660957336426
68,3,8_2,si,4.322173357009888
68,3,16_2,si,4.364596366882324
68,3,8_1,no,3.872180223464966
68,3,8_2,no,4.3351335525512695
68,3,16_2,no,4.407879829406738
68,4,8_1,si,6.965583086013794
68,4,8_2,si,7.740164518356323
68,4,16_2,si,7.767757892608643
68,4,8_1,no,6.892852306365967
68,4,8_2,no,7.770545959472656
68,4,16_2,no,7.826919078826904
69,1,8_1,si,0.4146413803100586
69,1,8_2,si,0.4620239734649658
69,1,16_2,si,0.4679687023162842
69,1,8_1,no,0.4152505397796631
69,1,8_2,no,0.4701387882232666
69,1,16_2,no,0.46961164474487305
69,2,8_1,si,1.7098760604858398
69,2,8_2,si,1.8970868587493896
69,2,16_2,si,1.9097645282745361
69,2,8_1,no,1.7110161781311035
69,2,8_2,no,1.9017257690429688
69,2,16_2,no,1.9166717529296875
69,3,8_1,si,3.859003782272339
69,3,8_2,si,4.356484651565552
69,3,16_2,si,4.376327276229858
69,3,8_1,no,3.893233299255371
69,3,8_2,no,4.359787464141846
69,3,16_2,no,4.394254922866821
69,4,8_1,si,7.079122543334961
69,4,8_2,si,7.836008071899414
69,4,16_2,si,7.903613805770874
69,4,8_1,no,7.071372032165527
69,4,8_2,no,7.912152290344238
69,4,16_2,no,7.924093723297119
70,1,8_1,si,0.4167301654815674
70,1,8_2,si,0.46857571601867676
70,1,16_2,si,0.47373247146606445
70,1,8_1,no,0.41187191009521484
70,1,8_2,no,0.46456336975097656
70,1,16_2,no,0.47211337089538574
70,2,8_1,si,1.7170522212982178
70,2,8_2,si,1.9393987655639648
70,2,16_2,si,1.9412925243377686
70,2,8_1,no,1.7210173606872559
70,2,8_2,no,1.8900694847106934
70,2,16_2,no,1.9321916103363037
70,3,8_1,si,3.8652398586273193
70,3,8_2,si,4.3380091190338135
70,3,16_2,si,4.351202964782715
70,3,8_1,no,3.860976219177246
70,3,8_2,no,4.358085632324219
70,3,16_2,no,4.3749778270721436
70,4,8_1,si,6.830509901046753
70,4,8_2,si,7.679713249206543
70,4,16_2,si,7.733810186386108
70,4,8_1,no,6.95729923248291
70,4,8_2,no,7.90601110458374
70,4,16_2,no,7.86033296585083
71,1,8_1,si,0.4109034538269043
71,1,8_2,si,0.4611802101135254
71,1,16_2,si,0.46622347831726074
71,1,8_1,no,0.4090890884399414
71,1,8_2,no,0.4595212936401367
71,1,16_2,no,0.46808362007141113
71,2,8_1,si,1.6863031387329102
71,2,8_2,si,1.890653371810913
71,2,16_2,si,1.9222354888916016
71,2,8_1,no,1.7070457935333252
71,2,8_2,no,1.8983409404754639
71,2,16_2,no,1.950610876083374
71,3,8_1,si,3.8372976779937744
71,3,8_2,si,4.328593492507935
71,3,16_2,si,4.420968294143677
71,3,8_1,no,3.8696389198303223
71,3,8_2,no,4.327402353286743
71,3,16_2,no,4.439157724380493
71,4,8_1,si,6.905343294143677
71,4,8_2,si,7.70805287361145
71,4,16_2,si,7.769104480743408
71,4,8_1,no,6.887606382369995
71,4,8_2,no,7.710094928741455
71,4,16_2,no,7.879887104034424
72,1,8_1,si,0.41504502296447754
72,1,8_2,si,0.4623267650604248
72,1,16_2,si,0.4637739658355713
72,1,8_1,no,0.41493678092956543
72,1,8_2,no,0.46576738357543945
72,1,16_2,no,0.47017526626586914
72,2,8_1,si,1.7003562450408936
72,2,8_2,si,1.9050219058990479
72,2,16_2,si,1.9259047508239746
72,2,8_1,no,1.7091209888458252
72,2,8_2,no,1.8999295234680176
72,2,16_2,no,1.939798355102539
72,3,8_1,si,3.8888306617736816
72,3,8_2,si,4.354995250701904
72,3,16_2,si,4.387853384017944
72,3,8_1,no,3.912266492843628
72,3,8_2,no,4.376374006271362
72,3,16_2,no,4.419337034225464
72,4,8_1,si,7.024488210678101
72,4,8_2,si,7.813720464706421
72,4,16_2,si,7.897421360015869
72,4,8_1,no,7.080854177474976
72,4,8_2,no,7.862900018692017
72,4,16_2,no,7.901689052581787
73,1,8_1,si,0.9143624305725098
73,1,8_2,si,0.962155818939209
73,1,16_2,si,0.9722471237182617
73,1,8_1,no,0.9154410362243652
73,1,8_2,no,0.9622664451599121
73,1,16_2,no,0.9973092079162598
73,2,8_1,si,3.794858455657959
73,2,8_2,si,4.012292385101318
73,2,16_2,si,4.014244079589844
73,2,8_1,no,3.813086748123169
73,2,8_2,no,3.998943328857422
73,2,16_2,no,3.995568037033081
73,3,8_1,si,8.553561925888062
73,3,8_2,si,8.990893363952637
73,3,16_2,si,9.0335853099823
73,3,8_1,no,8.500091552734375
73,3,8_2,no,9.058969259262085
73,3,16_2,no,9.081792831420898
73,4,8_1,si,15.202729225158691
73,4,8_2,si,16.143301486968994
73,4,16_2,si,16.14483070373535
73,4,8_1,no,15.31019902229309
73,4,8_2,no,16.04033374786377
73,4,16_2,no,16.161309719085693
74,1,8_1,si,0.9100186824798584
74,1,8_2,si,0.9592888355255127
74,1,16_2,si,0.956916332244873
74,1,8_1,no,0.9139647483825684
74,1,8_2,no,0.9606211185455322
74,1,16_2,no,0.964691162109375
74,2,8_1,si,3.7711992263793945
74,2,8_2,si,3.974980592727661
74,2,16_2,si,3.9571726322174072
74,2,8_1,no,3.8054471015930176
74,2,8_2,no,3.9815948009490967
74,2,16_2,no,3.969165563583374
74,3,8_1,si,8.5141122341156
74,3,8_2,si,9.051190376281738
74,3,16_2,si,9.052682876586914
74,3,8_1,no,8.5563645362854
74,3,8_2,no,9.005051612854004
74,3,16_2,no,9.05302357673645
74,4,8_1,si,15.272179126739502
74,4,8_2,si,15.97769808769226
74,4,16_2,si,16.144811630249023
74,4,8_1,no,15.26645541191101
74,4,8_2,no,16.01508665084839
74,4,16_2,no,16.176580667495728
75,1,8_1,si,0.9139127731323242
75,1,8_2,si,0.9648127555847168
75,1,16_2,si,0.9711146354675293
75,1,8_1,no,0.9156408309936523
75,1,8_2,no,0.9667208194732666
75,1,16_2,no,0.9725747108459473
75,2,8_1,si,1.6871232986450195
75,2,8_2,si,1.9038069248199463
75,2,16_2,si,1.920710563659668
75,2,8_1,no,1.7109169960021973
75,2,8_2,no,1.9013030529022217
75,2,16_2,no,1.923475742340088
75,3,8_1,si,3.855048179626465
75,3,8_2,si,4.324798345565796
75,3,16_2,si,4.348546504974365
75,3,8_1,no,3.8764700889587402
75,3,8_2,no,4.3327476978302
75,3,16_2,no,4.37277364730835
75,4,8_1,si,6.930321455001831
75,4,8_2,si,7.780068874359131
75,4,16_2,si,7.767559766769409
75,4,8_1,no,6.957163333892822
75,4,8_2,no,7.777998685836792
75,4,16_2,no,7.824716329574585
76,1,8_1,si,0.41063475608825684
76,1,8_2,si,0.46260905265808105
76,1,16_2,si,0.46425604820251465
76,1,8_1,no,0.4081861972808838
76,1,8_2,no,0.4601626396179199
76,1,16_2,no,0.4698314666748047
76,2,8_1,si,1.6998419761657715
76,2,8_2,si,1.9138274192810059
76,2,16_2,si,1.9288201332092285
76,2,8_1,no,1.705782175064087
76,2,8_2,no,1.9152226448059082
76,2,16_2,no,1.9395253658294678
76,3,8_1,si,3.8712565898895264
76,3,8_2,si,4.318723917007446
76,3,16_2,si,4.337612867355347
76,3,8_1,no,3.865246534347534
76,3,8_2,no,4.323469877243042
76,3,16_2,no,4.367955684661865
76,4,8_1,si,6.818868637084961
76,4,8_2,si,7.727539777755737
76,4,16_2,si,7.738461494445801
76,4,8_1,no,6.85648250579834
76,4,8_2,no,7.716204643249512
76,4,16_2,no,7.77945613861084
77,1,8_1,si,0.40987277030944824
77,1,8_2,si,0.4599885940551758
77,1,16_2,si,0.46352195739746094
77,1,8_1,no,0.40825581550598145
77,1,8_2,no,0.4640965461730957
77,1,16_2,no,0.4647529125213623
77,2,8_1,si,1.6832289695739746
77,2,8_2,si,1.8910117149353027
77,2,16_2,si,1.901082992553711
77,2,8_1,no,1.7034883499145508
77,2,8_2,no,1.898418664932251
77,2,16_2,no,1.9137108325958252
77,3,8_1,si,3.8415157794952393
77,3,8_2,si,4.339141130447388
77,3,16_2,si,4.3371195793151855
77,3,8_1,no,3.87038516998291
77,3,8_2,no,4.337913274765015
77,3,16_2,no,4.377940654754639
77,4,8_1,si,6.934550762176514
77,4,8_2,si,7.723218202590942
77,4,16_2,si,7.762081623077393
77,4,8_1,no,6.941162824630737
77,4,8_2,no,7.73986554145813
77,4,16_2,no,7.806528806686401
78,1,8_1,si,0.4125649929046631
78,1,8_2,si,0.4575498104095459
78,1,16_2,si,0.45869946479797363
78,1,8_1,no,0.4063148498535156
78,1,8_2,no,0.45758700370788574
78,1,16_2,no,0.4640493392944336
78,2,8_1,si,1.694410800933838
78,2,8_2,si,1.9100511074066162
78,2,16_2,si,1.9140779972076416
78,2,8_1,no,1.6949131488800049
78,2,8_2,no,1.9049363136291504
78,2,16_2,no,1.9176392555236816
78,3,8_1,si,3.841630697250366
78,3,8_2,si,4.324330568313599
78,3,16_2,si,4.316493272781372
78,3,8_1,no,3.8438587188720703
78,3,8_2,no,4.327333211898804
78,3,16_2,no,4.361261606216431
78,4,8_1,si,6.879437446594238
78,4,8_2,si,7.770812034606934
78,4,16_2,si,7.760847091674805
78,4,8_1,no,6.889004707336426
78,4,8_2,no,7.77601170539856
78,4,16_2,no,7.832255125045776
79,1,8_1,si,0.4111461639404297
79,1,8_2,si,0.4643425941467285
79,1,16_2,si,0.46841931343078613
79,1,8_1,no,0.41432762145996094
79,1,8_2,no,0.46784114837646484
79,1,16_2,no,0.472808837890625
79,2,8_1,si,1.7119309902191162
79,2,8_2,si,1.920226812362671
79,2,16_2,si,1.9186975955963135
79,2,8_1,no,1.7065684795379639
79,2,8_2,no,1.911184549331665
79,2,16_2,no,1.9343457221984863
79,3,8_1,si,3.847466468811035
79,3,8_2,si,4.314397573471069
79,3,16_2,si,4.300547122955322
79,3,8_1,no,3.864290237426758
79,3,8_2,no,4.330661296844482
79,3,16_2,no,4.343682765960693
79,4,8_1,si,6.858654022216797
79,4,8_2,si,7.728726387023926
79,4,16_2,si,7.717991590499878
79,4,8_1,no,6.877678871154785
79,4,8_2,no,7.74554181098938
79,4,16_2,no,7.830099105834961
80,1,8_1,si,0.4099388122558594
80,1,8_2,si,0.46202993392944336
80,1,16_2,si,0.4644491672515869
80,1,8_1,no,0.4092891216278076
80,1,8_2,no,0.4616353511810303
80,1,16_2,no,0.47063612937927246
80,2,8_1,si,1.679518222808838
80,2,8_2,si,1.887279748916626
80,2,16_2,si,1.9136836528778076
80,2,8_1,no,1.6961421966552734
80,2,8_2,no,1.9118387699127197
80,2,16_2,no,1.9227008819580078
80,3,8_1,si,3.8599905967712402
80,3,8_2,si,4.3289475440979
80,3,16_2,si,4.306427717208862
80,3,8_1,no,3.8698291778564453
80,3,8_2,no,4.330779552459717
80,3,16_2,no,4.367717504501343
80,4,8_1,si,6.888740301132202
80,4,8_2,si,7.715375661849976
80,4,16_2,si,7.713778257369995
80,4,8_1,no,6.921233892440796
80,4,8_2,no,7.724160194396973
80,4,16_2,no,7.8119120597839355
81,1,8_1,si,0.4083364009857178
81,1,8_2,si,0.4646589756011963
81,1,16_2,si,0.4660975933074951
81,1,8_1,no,0.41036224365234375
81,1,8_2,no,0.46453118324279785
81,1,16_2,no,0.46947383880615234
81,2,8_1,si,1.68442964553833
81,2,8_2,si,1.8910362720489502
81,2,16_2,si,1.897242546081543
81,2,8_1,no,1.6886651515960693
81,2,8_2,no,1.8998141288757324
81,2,16_2,no,1.931257963180542
81,3,8_1,si,3.8559410572052
81,3,8_2,si,4.3346476554870605
81,3,16_2,si,4.322115421295166
81,3,8_1,no,3.88158917427063
81,3,8_2,no,4.328938961029053
81,3,16_2,no,4.358712673187256
81,4,8_1,si,6.924461364746094
81,4,8_2,si,7.751412630081177
81,4,16_2,si,7.754710912704468
81,4,8_1,no,6.8965654373168945
81,4,8_2,no,7.747312307357788
81,4,16_2,no,7.807171106338501
82,1,8_1,si,0.41071319580078125
82,1,8_2,si,0.46342897415161133
82,1,16_2,si,0.46617960929870605
82,1,8_1,no,0.4104275703430176
82,1,8_2,no,0.45997166633605957
82,1,16_2,no,0.46866512298583984
82,2,8_1,si,1.6794819831848145
82,2,8_2,si,1.9043614864349365
82,2,16_2,si,1.9066846370697021
82,2,8_1,no,1.694788932800293
82,2,8_2,no,1.9042441844940186
82,2,16_2,no,1.9247539043426514
82,3,8_1,si,3.842141628265381
82,3,8_2,si,4.332209825515747
82,3,16_2,si,4.35598087310791
82,3,8_1,no,3.878124237060547
82,3,8_2,no,4.338918447494507
82,3,16_2,no,4.363189935684204
82,4,8_1,si,6.906999349594116
82,4,8_2,si,7.7512290477752686
82,4,16_2,si,7.71200704574585
82,4,8_1,no,6.86588191986084
82,4,8_2,no,7.728409767150879
82,4,16_2,no,7.821999788284302
83,1,8_1,si,0.4090573787689209
83,1,8_2,si,0.46268773078918457
83,1,16_2,si,0.4673633575439453
83,1,8_1,no,0.41088080406188965
83,1,8_2,no,0.4654073715209961
83,1,16_2,no,0.4675405025482178
83,2,8_1,si,1.6979176998138428
83,2,8_2,si,1.9101128578186035
83,2,16_2,si,1.9084627628326416
83,2,8_1,no,1.7069518566131592
83,2,8_2,no,1.912853479385376
83,2,16_2,no,1.9323813915252686
83,3,8_1,si,3.8506855964660645
83,3,8_2,si,4.3316121101379395
83,3,16_2,si,4.345354080200195
83,3,8_1,no,3.864609479904175
83,3,8_2,no,4.300225496292114
83,3,16_2,no,4.3706231117248535
83,4,8_1,si,6.905292987823486
83,4,8_2,si,7.706798076629639
83,4,16_2,si,7.714982271194458
83,4,8_1,no,6.899559020996094
83,4,8_2,no,7.70343542098999
83,4,16_2,no,7.7877607345581055
84,1,8_1,si,0.410564661026001
84,1,8_2,si,0.45905399322509766
84,1,16_2,si,0.4634525775909424
84,1,8_1,no,0.4101743698120117
84,1,8_2,no,0.45829319953918457
84,1,16_2,no,0.4644629955291748
84,2,8_1,si,1.6902992725372314
84,2,8_2,si,1.895263671875
84,2,16_2,si,1.9066565036773682
84,2,8_1,no,1.692049264907837
84,2,8_2,no,1.9033052921295166
84,2,16_2,no,1.9353694915771484
84,3,8_1,si,3.8567423820495605
84,3,8_2,si,4.3237223625183105
84,3,16_2,si,4.344236135482788
84,3,8_1,no,3.867758274078369
84,3,8_2,no,4.317979335784912
84,3,16_2,no,4.338168621063232
84,4,8_1,si,6.9003660678863525
84,4,8_2,si,7.771841764450073
84,4,16_2,si,7.735311508178711
84,4,8_1,no,6.862241506576538
84,4,8_2,no,7.707396984100342
84,4,16_2,no,7.787402153015137
85,1,8_1,si,0.40631604194641113
85,1,8_2,si,0.4631643295288086
85,1,16_2,si,0.4629042148590088
85,1,8_1,no,0.40830445289611816
85,1,8_2,no,0.46024608612060547
85,1,16_2,no,0.4620208740234375
85,2,8_1,si,1.6847684383392334
85,2,8_2,si,1.8904430866241455
85,2,16_2,si,1.9051158428192139
85,2,8_1,no,1.7022266387939453
85,2,8_2,no,1.9050869941711426
85,2,16_2,no,1.921612024307251
85,3,8_1,si,3.831932783126831
85,3,8_2,si,4.3119118213653564
85,3,16_2,si,4.325719356536865
85,3,8_1,no,3.8663272857666016
85,3,8_2,no,4.3342413902282715
85,3,16_2,no,4.36609959602356
85,4,8_1,si,6.90447735786438
85,4,8_2,si,7.778524875640869
85,4,16_2,si,7.793503046035767
85,4,8_1,no,6.90163516998291
85,4,8_2,no,7.762766599655151
85,4,16_2,no,7.83281946182251
86,1,8_1,si,0.4110898971557617
86,1,8_2,si,0.46372246742248535
86,1,16_2,si,0.4678375720977783
86,1,8_1,no,0.41034817695617676
86,1,8_2,no,0.46182966232299805
86,1,16_2,no,0.46924376487731934
86,2,8_1,si,1.689251184463501
86,2,8_2,si,1.8992183208465576
86,2,16_2,si,1.897024154663086
86,2,8_1,no,1.687182903289795
86,2,8_2,no,1.8939664363861084
86,2,16_2,no,1.9272143840789795
86,3,8_1,si,3.834977149963379
86,3,8_2,si,4.318200349807739
86,3,16_2,si,4.308368921279907
86,3,8_1,no,3.821730375289917
86,3,8_2,no,4.279085159301758
86,3,16_2,no,4.345030784606934
86,4,8_1,si,6.897695779800415
86,4,8_2,si,7.710526943206787
86,4,16_2,si,7.706879615783691
86,4,8_1,no,6.864473581314087
86,4,8_2,no,7.7642457485198975
86,4,16_2,no,7.795276165008545
87,1,8_1,si,0.4089822769165039
87,1,8_2,si,0.46138548851013184
87,1,16_2,si,0.46325087547302246
87,1,8_1,no,0.4136502742767334
87,1,8_2,no,0.4632108211517334
87,1,16_2,no,0.46588897705078125
87,2,8_1,si,1.688504695892334
87,2,8_2,si,1.9077520370483398
87,2,16_2,si,1.9084782600402832
87,2,8_1,no,1.691474437713623
87,2,8_2,no,1.8930854797363281
87,2,16_2,no,1.9208712577819824
87,3,8_1,si,3.864682912826538
87,3,8_2,si,4.342966794967651
87,3,16_2,si,4.349512577056885
87,3,8_1,no,3.8759968280792236
87,3,8_2,no,4.345117092132568
87,3,16_2,no,4.383933782577515
87,4,8_1,si,6.945672512054443
87,4,8_2,si,7.783871173858643
87,4,16_2,si,7.75117301940918
87,4,8_1,no,6.879983186721802
87,4,8_2,no,7.719867706298828
87,4,16_2,no,7.806697845458984
88,1,8_1,si,0.4060819149017334
88,1,8_2,si,0.46373724937438965
88,1,16_2,si,0.46653032302856445
88,1,8_1,no,0.4114105701446533
88,1,8_2,no,0.46459364891052246
88,1,16_2,no,0.46970224380493164
88,2,8_1,si,1.6989080905914307
88,2,8_2,si,1.9070782661437988
88,2,16_2,si,1.9067425727844238
88,2,8_1,no,1.6949639320373535
88,2,8_2,no,1.908158540725708
88,2,16_2,no,1.9276797771453857
88,3,8_1,si,3.850104570388794
88,3,8_2,si,4.316741228103638
88,3,16_2,si,4.326532363891602
88,3,8_1,no,3.8635993003845215
88,3,8_2,no,4.331535577774048
88,3,16_2,no,4.381035327911377
88,4,8_1,si,6.877504348754883
88,4,8_2,si,7.7229626178741455
88,4,16_2,si,7.708486557006836
88,4,8_1,no,6.883157014846802
88,4,8_2,no,7.734317779541016
88,4,16_2,no,7.801026105880737
89,1,8_1,si,0.4110283851623535
89,1,8_2,si,0.46113061904907227
89,1,16_2,si,0.4670848846435547
89,1,8_1,no,0.4112257957458496
89,1,8_2,no,0.4613957405090332
89,1,16_2,no,0.46816277503967285
89,2,8_1,si,1.6940813064575195
89,2,8_2,si,1.9075682163238525
89,2,16_2,si,1.916877269744873
89,2,8_1,no,1.7041707038879395
89,2,8_2,no,1.9046928882598877
89,2,16_2,no,1.926459550857544
89,3,8_1,si,3.873875617980957
89,3,8_2,si,4.3616783618927
89,3,16_2,si,4.357762575149536
89,3,8_1,no,3.878197431564331
89,3,8_2,no,4.339278221130371
89,3,16_2,no,4.385335206985474
89,4,8_1,si,6.877401113510132
89,4,8_2,si,7.743085622787476
89,4,16_2,si,7.757918834686279
89,4,8_1,no,6.9116597175598145
89,4,8_2,no,7.698984384536743
89,4,16_2,no,7.8371741771698
90,1,8_1,si,0.40965867042541504
90,1,8_2,si,0.46356725692749023
90,1,16_2,si,0.4615819454193115
90,1,8_1,no,0.4110994338989258
90,1,8_2,no,0.46309661865234375
90,1,16_2,no,0.4690430164337158
90,2,8_1,si,1.6941239833831787
90,2,8_2,si,1.9053971767425537
90,2,16_2,si,1.9169223308563232
90,2,8_1,no,1.6973037719726562
90,2,8_2,no,1.9040937423706055
90,2,16_2,no,1.9254746437072754
90,3,8_1,si,3.849154472351074
90,3,8_2,si,4.313212156295776
90,3,16_2,si,4.327681541442871
90,3,8_1,no,3.8408336639404297
90,3,8_2,no,4.324626922607422
90,3,16_2,no,4.346558570861816
90,4,8_1,si,6.866706371307373
90,4,8_2,si,7.720158815383911
90,4,16_2,si,7.720359802246094
90,4,8_1,no,6.876766204833984
90,4,8_2,no,7.705333709716797
90,4,16_2,no,7.818230152130127
91,1,8_1,si,0.411456823348999
91,1,8_2,si,0.4608454704284668
91,1,16_2,si,0.46218395233154297
91,1,8_1,no,0.40676403045654297
91,1,8_2,no,0.46040868759155273
91,1,16_2,no,0.4668612480163574
91,2,8_1,si,1.697397232055664
91,2,8_2,si,1.8999049663543701
91,2,16_2,si,1.9121558666229248
91,2,8_1,no,1.7100152969360352
91,2,8_2,no,1.904719352722168
91,2,16_2,no,1.9155802726745605
91,3,8_1,si,3.830500602722168
91,3,8_2,si,4.327391147613525
91,3,16_2,si,4.3597307205200195
91,3,8_1,no,3.8626554012298584
91,3,8_2,no,4.326739072799683
91,3,16_2,no,4.394345998764038
91,4,8_1,si,7.064761638641357
91,4,8_2,si,7.984459400177002
91,4,16_2,si,7.88191032409668
91,4,8_1,no,6.975060224533081
91,4,8_2,no,7.808223724365234
91,4,16_2,no,7.861823558807373
92,1,8_1,si,0.41025424003601074
92,1,8_2,si,0.4633512496948242
92,1,16_2,si,0.46744465827941895
92,1,8_1,no,0.4161527156829834
92,1,8_2,no,0.4637594223022461
92,1,16_2,no,0.4786810874938965
92,2,8_1,si,1.7803714275360107
92,2,8_2,si,1.9411420822143555
92,2,16_2,si,1.9052352905273438
92,2,8_1,no,1.695652723312378
92,2,8_2,no,1.9035868644714355
92,2,16_2,no,1.922041893005371
92,3,8_1,si,3.8310723304748535
92,3,8_2,si,4.335833787918091
92,3,16_2,si,4.322712421417236
92,3,8_1,no,3.8604319095611572
92,3,8_2,no,4.329820156097412
92,3,16_2,no,4.367449998855591
92,4,8_1,si,6.890333652496338
92,4,8_2,si,7.730424165725708
92,4,16_2,si,7.736692667007446
92,4,8_1,no,6.884509325027466
92,4,8_2,no,7.7090442180633545
92,4,16_2,no,7.773101568222046
93,1,8_1,si,0.41371750831604004
93,1,8_2,si,0.46117377281188965
93,1,16_2,si,0.4658846855163574
93,1,8_1,no,0.40644049644470215
93,1,8_2,no,0.45824551582336426
93,1,16_2,no,0.4634544849395752
93,2,8_1,si,1.6899752616882324
93,2,8_2,si,1.8917546272277832
93,2,16_2,si,1.8944406509399414
93,2,8_1,no,1.693206548690796
93,2,8_2,no,1.8879475593566895
93,2,16_2,no,1.9052369594573975
93,3,8_1,si,3.839707374572754
93,3,8_2,si,4.324902057647705
93,3,16_2,si,4.3401947021484375
93,3,8_1,no,3.8505947589874268
93,3,8_2,no,4.340741395950317
93,3,16_2,no,4.3768086433410645
93,4,8_1,si,6.903851747512817
93,4,8_2,si,7.769567251205444
93,4,16_2,si,7.749143362045288
93,4,8_1,no,6.90200400352478
93,4,8_2,no,7.738760232925415
93,4,16_2,no,7.835730791091919
94,1,8_1,si,0.411163330078125
94,1,8_2,si,0.46079349517822266
94,1,16_2,si,0.4620933532714844
94,1,8_1,no,0.4084186553955078
94,1,8_2,no,0.45837974548339844
94,1,16_2,no,0.4633338451385498
