replica,tamanho,algoritmo,localidad,tiempo
96,1,8_2,no,0
96,1,16_2,no,4
96,2,8_1,si,4
96,2,8_2,si,0
96,2,16_2,si,4
96,2,8_1,no,4
96,2,8_2,no,4
96,2,16_2,no,4
96,3,8_1,si,4
96,3,8_2,si,4
96,3,16_2,si,8
96,3,8_1,no,8
96,3,8_2,no,4
96,3,16_2,no,12
96,4,8_1,si,8
96,4,8_2,si,16
96,4,16_2,si,16
96,4,8_1,no,12
96,4,8_2,no,8
96,4,16_2,no,24
97,1,8_1,si,0
97,1,8_2,si,4
97,1,16_2,si,0
97,1,8_1,no,0
97,1,8_2,no,0
97,1,16_2,no,0
97,2,8_1,si,0
97,2,8_2,si,4
97,2,16_2,si,4
97,2,8_1,no,0
97,2,8_2,no,4
97,2,16_2,no,8
97,3,8_1,si,4
97,3,8_2,si,4
97,3,16_2,si,8
97,3,8_1,no,8
97,3,8_2,no,8
97,3,16_2,no,12
97,4,8_1,si,8
97,4,8_2,si,8
97,4,16_2,si,16
97,4,8_1,no,12
97,4,8_2,no,12
97,4,16_2,no,20
98,1,8_1,si,0
98,1,8_2,si,0
98,1,16_2,si,0
98,1,8_1,no,0
98,1,8_2,no,0
98,1,16_2,no,4
98,2,8_1,si,4
98,2,8_2,si,0
98,2,16_2,si,4
98,2,8_1,no,4
98,2,8_2,no,0
98,2,16_2,no,8
98,3,8_1,si,4
98,3,8_2,si,4
98,3,16_2,si,8
98,3,8_1,no,8
98,3,8_2,no,4
98,3,16_2,no,12
98,4,8_1,si,12
98,4,8_2,si,12
98,4,16_2,si,16
98,4,8_1,no,8
98,4,8_2,no,12
98,4,16_2,no,24
99,1,8_1,si,0
99,1,8_2,si,0
99,1,16_2,si,4
99,1,8_1,no,0
99,1,8_2,no,0
99,1,16_2,no,0
99,2,8_1,si,0
99,2,8_2,si,4
99,2,16_2,si,4
99,2,8_1,no,0
99,2,8_2,no,4
99,2,16_2,no,4
99,3,8_1,si,8
99,3,8_2,si,8
99,3,16_2,si,12
99,3,8_1,no,8
99,3,8_2,no,8
99,3,16_2,no,12
99,4,8_1,si,7
99,4,8_2,si,8
99,4,16_2,si,16
99,4,8_1,no,12
99,4,8_2,no,12
99,4,16_2,no,20
100,1,8_1,si,4
100,1,8_2,si,0
100,1,16_2,si,0
100,1,8_1,no,0
100,1,8_2,no,0
100,1,16_2,no,4
100,2,8_1,si,0
100,2,8_2,si,4
100,2,16_2,si,4
100,2,8_1,no,4
100,2,8_2,no,0
100,2,16_2,no,8
100,3,8_1,si,4
100,3,8_2,si,8
100,3,16_2,si,13
100,3,8_1,no,8
100,3,8_2,no,8
100,3,16_2,no,16
100,4,8_1,si,4
100,4,8_2,si,12
100,4,16_2,si,20
100,4,8_1,no,8
100,4,8_2,no,12
100,4,16_2,no,24
101,1,8_1,si,0
101,1,8_2,si,0
101,1,16_2,si,0
101,1,8_1,no,4
101,1,8_2,no,0
101,1,16_2,no,0
101,2,8_1,si,0
101,2,8_2,si,4
101,2,16_2,si,4
101,2,8_1,no,0
101,2,8_2,no,4
101,2,16_2,no,4
101,3,8_1,si,4
101,3,8_2,si,4
101,3,16_2,si,8
101,3,8_1,no,8
101,3,8_2,no,4
101,3,16_2,no,12
101,4,8_1,si,8
101,4,8_2,si,9
101,4,16_2,si,19
101,4,8_1,no,8
101,4,8_2,no,12
101,4,16_2,no,20
102,1,8_1,si,0
102,1,8_2,si,0
102,1,16_2,si,0
102,1,8_1,no,0
102,1,8_2,no,4
102,1,16_2,no,0
102,2,8_1,si,4
102,2,8_2,si,0
102,2,16_2,si,4
102,2,8_1,no,4
102,2,8_2,no,4
102,2,16_2,no,4
102,3,8_1,si,4
102,3,8_2,si,4
102,3,16_2,si,8
102,3,8_1,no,8
102,3,8_2,no,4
102,3,16_2,no,12
102,4,8_1,si,8
102,4,8_2,si,12
102,4,16_2,si,16
102,4,8_1,no,8
102,4,8_2,no,12
102,4,16_2,no,20
103,1,8_1,si,0
103,1,8_2,si,0
103,1,16_2,si,0
103,1,8_1,no,4
103,1,8_2,no,0
103,1,16_2,no,0
103,2,8_1,si,4
103,2,8_2,si,0
103,2,16_2,si,4
103,2,8_1,no,4
103,2,8_2,no,4
103,2,16_2,no,4
103,3,8_1,si,4
103,3,8_2,si,4
103,3,16_2,si,8
103,3,8_1,no,8
103,3,8_2,no,4
103,3,16_2,no,12
103,4,8_1,si,8
103,4,8_2,si,8
103,4,16_2,si,16
103,4,8_1,no,12
103,4,8_2,no,12
103,4,16_2,no,20
104,1,8_1,si,0
104,1,8_2,si,0
104,1,16_2,si,0
104,1,8_1,no,0
104,1,8_2,no,4
104,1,16_2,no,0
104,2,8_1,si,4
104,2,8_2,si,0
104,2,16_2,si,4
104,2,8_1,no,4
104,2,8_2,no,4
104,2,16_2,no,4
104,3,8_1,si,4
104,3,8_2,si,8
104,3,16_2,si,8
104,3,8_1,no,4
104,3,8_2,no,8
104,3,16_2,no,12
104,4,8_1,si,8
104,4,8_2,si,8
104,4,16_2,si,16
104,4,8_1,no,12
104,4,8_2,no,12
104,4,16_2,no,20
